test_year,division_name,label,rate,group,dif,max_rate,rank
2012,Poquoson City,Non English Learner,0.9275117032246238,English Learner Status,0.1421017082278876,0.9275117032246238,24
2017,Augusta County,English Learner,0.6168352971627885,English Learner Status,0.1420923581981932,0.7589276553609817,81
2017,Augusta County,Non English Learner,0.7589276553609817,English Learner Status,0.1420923581981932,0.7589276553609817,81
2007,Petersburg City,English Learner,0.727912782266833,English Learner Status,0.14207076770217908,0.727912782266833,46
2007,Petersburg City,Non English Learner,0.5858420145646539,English Learner Status,0.14207076770217908,0.727912782266833,46
2019,Richmond County,Disadvantaged,0.6796121152515412,Economic Status,0.14206682714657892,0.8216789423981201,99
2019,Richmond County,Non Disadvantaged,0.8216789423981201,Economic Status,0.14206682714657892,0.8216789423981201,99
2008,Isle of Wight County,Disadvantaged,0.7655654345189421,Economic Status,0.14204394938819087,0.907609383907133,49
2008,Isle of Wight County,Non Disadvantaged,0.907609383907133,Economic Status,0.14204394938819087,0.907609383907133,49
2015,Rockingham County,Black,0.6800736281967215,Race,0.1420284232630793,0.8221020514598008,115
2015,Rockingham County,White,0.8221020514598008,Race,0.1420284232630793,0.8221020514598008,115
2015,Russell County,Disadvantaged,0.7758723209042505,Economic Status,0.14199050168831184,0.9178628225925624,119
2015,Russell County,Non Disadvantaged,0.9178628225925624,Economic Status,0.14199050168831184,0.9178628225925624,119
2008,King William County,Black,0.7352817333194294,Race,0.14194964694585488,0.8772313802652842,45
2008,King William County,White,0.8772313802652842,Race,0.14194964694585488,0.8772313802652842,45
2007,Covington City,Black,0.6489227912685962,Race,0.14194183654810044,0.7908646278166966,73
2007,Covington City,White,0.7908646278166966,Race,0.14194183654810044,0.7908646278166966,73
2011,Highland County,English Learner,0.755637522710635,English Learner Status,0.14193605030031964,0.8975735730109546,37
2011,Highland County,Non English Learner,0.8975735730109546,English Learner Status,0.14193605030031964,0.8975735730109546,37
2019,King William County,English Learner,0.5735546710737648,English Learner Status,0.14193085045238663,0.7154855215261514,92
2019,King William County,Non English Learner,0.7154855215261514,English Learner Status,0.14193085045238663,0.7154855215261514,92
2009,Warren County,Disadvantaged,0.7419491883779963,Economic Status,0.14189373411860984,0.8838429224966061,31
2009,Warren County,Non Disadvantaged,0.8838429224966061,Economic Status,0.14189373411860984,0.8838429224966061,31
2006,Carroll County,Black,0.6712805184320235,Race,0.14186662660910665,0.8131471450411302,87
2006,Carroll County,White,0.8131471450411302,Race,0.14186662660910665,0.8131471450411302,87
2015,Greene County,Black,0.5744419499985993,Race,0.141846801840654,0.7162887518392533,116
2015,Greene County,White,0.7162887518392533,Race,0.141846801840654,0.7162887518392533,116
2022,Tazewell County,Black,0.645919129165865,Race,0.14180618723137284,0.7877253163972379,114
2022,Tazewell County,White,0.7877253163972379,Race,0.14180618723137284,0.7877253163972379,114
2011,Williamsburg-James City County,English Learner,0.7792043688089237,English Learner Status,0.14180427672382645,0.9210086455327502,38
2011,Williamsburg-James City County,Non English Learner,0.9210086455327502,English Learner Status,0.14180427672382645,0.9210086455327502,38
2012,Greene County,Black,0.7237987859844527,Race,0.14180103978739944,0.8655998257718521,23
2012,Greene County,White,0.8655998257718521,Race,0.14180103978739944,0.8655998257718521,23
2019,Prince William County,Black,0.7403447805151078,Race,0.1417605194018462,0.882105299916954,114
2019,Prince William County,White,0.882105299916954,Race,0.1417605194018462,0.882105299916954,114
2013,Warren County,Disadvantaged,0.6316876479962942,Economic Status,0.1417383070519227,0.7734259550482169,128
2013,Warren County,Non Disadvantaged,0.7734259550482169,Economic Status,0.1417383070519227,0.7734259550482169,128
2011,Smyth County,Disadvantaged,0.7774508578266455,Economic Status,0.14172238222238331,0.9191732400490288,38
2011,Smyth County,Non Disadvantaged,0.9191732400490288,Economic Status,0.14172238222238331,0.9191732400490288,38
2008,Pulaski County,Black,0.667009005811142,Race,0.14172206538015486,0.8087310711912968,46
2008,Pulaski County,White,0.8087310711912968,Race,0.14172206538015486,0.8087310711912968,46
2017,Brunswick County,Disadvantaged,0.5559909486556429,Economic Status,0.1416985308910239,0.6976894795466668,105
2017,Brunswick County,Non Disadvantaged,0.6976894795466668,Economic Status,0.1416985308910239,0.6976894795466668,105
2012,Prince George County,English Learner,0.7845020415442644,English Learner Status,0.1416779905670592,0.9261800321113236,25
2012,Prince George County,Non English Learner,0.9261800321113236,English Learner Status,0.1416779905670592,0.9261800321113236,25
2009,Fluvanna County,Disadvantaged,0.7779250305523867,Economic Status,0.14164350302641404,0.9195685335788008,32
2009,Fluvanna County,Non Disadvantaged,0.9195685335788008,Economic Status,0.14164350302641404,0.9195685335788008,32
2022,Buena Vista City,Disadvantaged,0.6629404856764913,Economic Status,0.14163309792107281,0.8045735835975641,107
2022,Buena Vista City,Non Disadvantaged,0.8045735835975641,Economic Status,0.14163309792107281,0.8045735835975641,107
2018,Campbell County,English Learner,0.63601157670881,English Learner Status,0.14162736839885326,0.7776389451076633,88
2018,Campbell County,Non English Learner,0.7776389451076633,English Learner Status,0.14162736839885326,0.7776389451076633,88
2016,Bristol City,English Learner,0.5958208367308236,English Learner Status,0.1416164865871743,0.7374373233179979,88
2016,Bristol City,Non English Learner,0.7374373233179979,English Learner Status,0.1416164865871743,0.7374373233179979,88
2016,Montgomery County,English Learner,0.6930394208504672,English Learner Status,0.14161054783013638,0.8346499686806036,89
2016,Montgomery County,Non English Learner,0.8346499686806036,English Learner Status,0.14161054783013638,0.8346499686806036,89
2012,Smyth County,Disadvantaged,0.7893608506659567,Economic Status,0.1415731031671097,0.9309339538330664,33
2012,Smyth County,Non Disadvantaged,0.9309339538330664,Economic Status,0.1415731031671097,0.9309339538330664,33
2006,Russell County,Black,0.6708324558827139,Race,0.14156664404965447,0.8123990999323684,88
2006,Russell County,White,0.8123990999323684,Race,0.14156664404965447,0.8123990999323684,88
2013,Rockingham County,Black,0.6217120442264994,Race,0.14156255850684873,0.7632746027333481,115
2013,Rockingham County,White,0.7632746027333481,Race,0.14156255850684873,0.7632746027333481,115
2010,VA Overall,Disadvantaged,0.7909590506468568,Economic Status,0.14155598253470802,0.9325150331815648,28
2010,VA Overall,Non Disadvantaged,0.9325150331815648,Economic Status,0.14155598253470802,0.9325150331815648,28
2018,Prince William County,Black,0.7413300793165052,Race,0.1415261214632927,0.8828562007797979,114
2018,Prince William County,White,0.8828562007797979,Race,0.1415261214632927,0.8828562007797979,114
2014,Charlottesville City,English Learner,0.5777539932738028,English Learner Status,0.14151229352065142,0.7192662867944543,93
2014,Charlottesville City,Non English Learner,0.7192662867944543,English Learner Status,0.14151229352065142,0.7192662867944543,93
2007,Page County,Black,0.6949730779561104,Race,0.14147699791992097,0.8364500758760314,74
2007,Page County,White,0.8364500758760314,Race,0.14147699791992097,0.8364500758760314,74
2007,Richmond County,Disadvantaged,0.7463924755404332,Economic Status,0.14147557005123634,0.8878680455916695,78
2007,Richmond County,Non Disadvantaged,0.8878680455916695,Economic Status,0.14147557005123634,0.8878680455916695,78
2009,Shenandoah County,Disadvantaged,0.7468789307355268,Economic Status,0.1414698006544577,0.8883487313899845,33
2009,Shenandoah County,Non Disadvantaged,0.8883487313899845,Economic Status,0.1414698006544577,0.8883487313899845,33
2025,Augusta County,Black,0.5514616591610436,Race,0.1414675790084703,0.6929292381695139,108
2025,Augusta County,White,0.6929292381695139,Race,0.1414675790084703,0.6929292381695139,108
2009,Albemarle County,Black,0.8082628831185121,Race,0.14145064340127111,0.9497135265197832,32
2009,Albemarle County,White,0.9497135265197832,Race,0.14145064340127111,0.9497135265197832,32
2010,Culpeper County,Black,0.755121928723046,Race,0.14143660649760414,0.8965585352206501,24
2010,Culpeper County,White,0.8965585352206501,Race,0.14143660649760414,0.8965585352206501,24
2006,Richmond City,English Learner,0.5555143476550565,English Learner Status,0.14141256830123494,0.6969269159562914,9
2006,Richmond City,Non English Learner,0.6969269159562914,English Learner Status,0.14141256830123494,0.6969269159562914,9
2024,Craig County,Black,0.4996990702750625,Race,0.1414070150051338,0.6411060852801963,110
2024,Craig County,White,0.6411060852801963,Race,0.1414070150051338,0.6411060852801963,110
2013,Rappahannock County,Black,0.5293478368530845,Race,0.14138514492100585,0.6707329817740904,116
2013,Rappahannock County,White,0.6707329817740904,Race,0.14138514492100585,0.6707329817740904,116
2012,VA Overall,Disadvantaged,0.7946607875034263,Economic Status,0.14137917007625933,0.9360399575796856,34
2012,VA Overall,Non Disadvantaged,0.9360399575796856,Economic Status,0.14137917007625933,0.9360399575796856,34
2016,Pittsylvania County,Black,0.7029545417847198,Race,0.1413703775382027,0.8443249193229225,118
2016,Pittsylvania County,White,0.8443249193229225,Race,0.1413703775382027,0.8443249193229225,118
2024,Portsmouth City,English Learner,0.4326436256548969,English Learner Status,0.14130418513685794,0.5739478107917548,111
2024,Portsmouth City,Non English Learner,0.5739478107917548,English Learner Status,0.14130418513685794,0.5739478107917548,111
2024,Campbell County,Black,0.604062081631852,Race,0.14130307789825558,0.7453651595301076,111
2024,Campbell County,White,0.7453651595301076,Race,0.14130307789825558,0.7453651595301076,111
2012,Halifax County,Black,0.756578694398109,Race,0.14126779885033447,0.8978464932484435,24
2012,Halifax County,White,0.8978464932484435,Race,0.14126779885033447,0.8978464932484435,24
2008,Winchester City,Black,0.6892621061904427,Race,0.1412638227799624,0.8305259289704051,47
2008,Winchester City,White,0.8305259289704051,Race,0.1412638227799624,0.8305259289704051,47
2007,Manassas Park City,Black,0.7381325897715427,Race,0.14126128312368413,0.8793938728952269,75
2007,Manassas Park City,White,0.8793938728952269,Race,0.14126128312368413,0.8793938728952269,75
2019,Pittsylvania County,Black,0.7030541905774494,Race,0.14125808254093097,0.8443122731183804,115
2019,Pittsylvania County,White,0.8443122731183804,Race,0.14125808254093097,0.8443122731183804,115
2018,Hampton City,Black,0.6875053650827584,Race,0.14123514037930174,0.8287405054620601,115
2018,Hampton City,White,0.8287405054620601,Race,0.14123514037930174,0.8287405054620601,115
2017,Buchanan County,Black,0.5690006783691337,Race,0.14123093011859922,0.7102316084877329,116
2017,Buchanan County,White,0.7102316084877329,Race,0.14123093011859922,0.7102316084877329,116
2008,Colonial Beach,Black,0.7430032157723064,Race,0.14120404869715653,0.884207264469463,48
2008,Colonial Beach,White,0.884207264469463,Race,0.14120404869715653,0.884207264469463,48
2018,Alleghany Highlands,English Learner,0.5900851892675124,English Learner Status,0.1411708460597686,0.731256035327281,89
2018,Alleghany Highlands,Non English Learner,0.731256035327281,English Learner Status,0.1411708460597686,0.731256035327281,89
2023,Warren County,Disadvantaged,0.5927718802015435,Economic Status,0.14113035035875254,0.733902230560296,97
2023,Warren County,Non Disadvantaged,0.733902230560296,Economic Status,0.14113035035875254,0.733902230560296,97
2019,Charles City County,Black,0.6458705095851007,Race,0.1411209353065066,0.7869914448916073,116
2019,Charles City County,White,0.7869914448916073,Race,0.1411209353065066,0.7869914448916073,116
2008,Campbell County,Disadvantaged,0.7619179529966569,Economic Status,0.14110044326978533,0.9030183962664422,50
2008,Campbell County,Non Disadvantaged,0.9030183962664422,Economic Status,0.14110044326978533,0.9030183962664422,50
2024,Falls Church City,English Learner,0.7755130302197973,English Learner Status,0.14109994483926547,0.9166129750590628,112
2024,Falls Church City,Non English Learner,0.9166129750590628,English Learner Status,0.14109994483926547,0.9166129750590628,112
2017,Grayson County,Disadvantaged,0.7529882438064179,Economic Status,0.14109501683880643,0.8940832606452244,106
2017,Grayson County,Non Disadvantaged,0.8940832606452244,Economic Status,0.14109501683880643,0.8940832606452244,106
2012,Petersburg City,Black,0.7556382736251798,Race,0.1410408518033811,0.8966791254285609,25
2012,Petersburg City,White,0.8966791254285609,Race,0.1410408518033811,0.8966791254285609,25
2007,Amelia County,Black,0.7381497810787963,Race,0.14102186340094636,0.8791716444797426,76
2007,Amelia County,White,0.8791716444797426,Race,0.14102186340094636,0.8791716444797426,76
2006,Henry County,Black,0.7101457912270389,Race,0.14094985416115624,0.8510956453881952,89
2006,Henry County,White,0.8510956453881952,Race,0.14094985416115624,0.8510956453881952,89
2006,Halifax County,Disadvantaged,0.7215446454656372,Economic Status,0.14093851214437136,0.8624831576100086,69
2006,Halifax County,Non Disadvantaged,0.8624831576100086,Economic Status,0.14093851214437136,0.8624831576100086,69
2018,Grayson County,Disadvantaged,0.760982000757964,Economic Status,0.14093037286877486,0.9019123736267388,99
2018,Grayson County,Non Disadvantaged,0.9019123736267388,Economic Status,0.14093037286877486,0.9019123736267388,99
2023,Accomack County,Disadvantaged,0.5970617609927289,Economic Status,0.14091892033733067,0.7379806813300596,98
2023,Accomack County,Non Disadvantaged,0.7379806813300596,Economic Status,0.14091892033733067,0.7379806813300596,98
2015,Portsmouth City,English Learner,0.5640133746782916,English Learner Status,0.14091144941206346,0.7049248240903551,97
2015,Portsmouth City,Non English Learner,0.7049248240903551,English Learner Status,0.14091144941206346,0.7049248240903551,97
2015,Dinwiddie County,Black,0.6572271376931643,Race,0.14091002804536634,0.7981371657385307,117
2015,Dinwiddie County,White,0.7981371657385307,Race,0.14091002804536634,0.7981371657385307,117
2019,Carroll County,Disadvantaged,0.7420343839199766,Economic Status,0.14089458828117507,0.8829289722011516,100
2019,Carroll County,Non Disadvantaged,0.8829289722011516,Economic Status,0.14089458828117507,0.8829289722011516,100
2024,Hopewell City,Disadvantaged,0.4634263551835469,Economic Status,0.1408710488470729,0.6042974040306198,99
2024,Hopewell City,Non Disadvantaged,0.6042974040306198,Economic Status,0.1408710488470729,0.6042974040306198,99
2025,Amelia County,English Learner,0.4961006410045812,English Learner Status,0.1408660719827881,0.6369667129873693,110
2025,Amelia County,Non English Learner,0.6369667129873693,English Learner Status,0.1408660719827881,0.6369667129873693,110
2015,Greene County,English Learner,0.5639965535194627,English Learner Status,0.1408601048034941,0.7048566583229567,98
2015,Greene County,Non English Learner,0.7048566583229567,English Learner Status,0.1408601048034941,0.7048566583229567,98
2021,Nottoway County,English Learner,0.4314786216876588,English Learner Status,0.14085003888568348,0.5723286605733423,101
2021,Nottoway County,Non English Learner,0.5723286605733423,English Learner Status,0.14085003888568348,0.5723286605733423,101
2007,Essex County,Disadvantaged,0.6858593690797292,Economic Status,0.14079579379058071,0.8266551628703099,79
2007,Essex County,Non Disadvantaged,0.8266551628703099,Economic Status,0.14079579379058071,0.8266551628703099,79
2023,Lancaster County,English Learner,0.426882701375806,English Learner Status,0.14063626670585916,0.5675189680816651,105
2023,Lancaster County,Non English Learner,0.5675189680816651,English Learner Status,0.14063626670585916,0.5675189680816651,105
2007,Amherst County,Black,0.7094212648347384,Race,0.14062280542518524,0.8500440702599237,77
2007,Amherst County,White,0.8500440702599237,Race,0.14062280542518524,0.8500440702599237,77
2007,Henry County,Disadvantaged,0.7509245865379793,Economic Status,0.1405968905167274,0.8915214770547067,80
2007,Henry County,Non Disadvantaged,0.8915214770547067,Economic Status,0.1405968905167274,0.8915214770547067,80
2010,Danville City,Disadvantaged,0.7906699127308686,Economic Status,0.140587361659831,0.9312572743906996,29
2010,Danville City,Non Disadvantaged,0.9312572743906996,Economic Status,0.140587361659831,0.9312572743906996,29
2008,Waynesboro City,English Learner,0.7058655171472453,English Learner Status,0.1405837819100192,0.8464492990572645,17
2008,Waynesboro City,Non English Learner,0.8464492990572645,English Learner Status,0.1405837819100192,0.8464492990572645,17
2013,Essex County,English Learner,0.5112670717763848,English Learner Status,0.14053755596354012,0.6518046277399249,99
2013,Essex County,Non English Learner,0.6518046277399249,English Learner Status,0.14053755596354012,0.6518046277399249,99
2021,Pulaski County,Black,0.48029122311484634,Race,0.14050288260913518,0.6207941057239815,126
2021,Pulaski County,White,0.6207941057239815,Race,0.14050288260913518,0.6207941057239815,126
2009,Galax City,Black,0.7877922194908316,Race,0.14048799729182082,0.9282802167826524,33
2009,Galax City,White,0.9282802167826524,Race,0.14048799729182082,0.9282802167826524,33
2007,Clarke County,English Learner,0.710836955685054,English Learner Status,0.14047356288167057,0.8513105185667246,47
2007,Clarke County,Non English Learner,0.8513105185667246,English Learner Status,0.14047356288167057,0.8513105185667246,47
2007,York County,Black,0.7745173141224444,Race,0.1404434260428764,0.9149607401653208,78
2007,York County,White,0.9149607401653208,Race,0.1404434260428764,0.9149607401653208,78
2022,Giles County,English Learner,0.5523240838751345,English Learner Status,0.14044033366736797,0.6927644175425025,107
2022,Giles County,Non English Learner,0.6927644175425025,English Learner Status,0.14044033366736797,0.6927644175425025,107
2017,Colonial Beach,English Learner,0.6095889879234956,English Learner Status,0.14042387717018945,0.750012865093685,82
2017,Colonial Beach,Non English Learner,0.750012865093685,English Learner Status,0.14042387717018945,0.750012865093685,82
2011,Montgomery County,Disadvantaged,0.809455582546608,Economic Status,0.140418720589084,0.949874303135692,39
2011,Montgomery County,Non Disadvantaged,0.949874303135692,Economic Status,0.140418720589084,0.949874303135692,39
2014,West Point,Disadvantaged,0.7271881056061071,Economic Status,0.14041305498057632,0.8676011605866835,131
2014,West Point,Non Disadvantaged,0.8676011605866835,Economic Status,0.14041305498057632,0.8676011605866835,131
2011,King George County,English Learner,0.7541988709173191,English Learner Status,0.14040624623988596,0.894605117157205,39
2011,King George County,Non English Learner,0.894605117157205,English Learner Status,0.14040624623988596,0.894605117157205,39
2018,Poquoson City,Disadvantaged,0.7746917878154136,Economic Status,0.14035126257852726,0.9150430503939408,100
2018,Poquoson City,Non Disadvantaged,0.9150430503939408,Economic Status,0.14035126257852726,0.9150430503939408,100
2019,New Kent County,Black,0.6700101536442157,Race,0.14035078452476146,0.8103609381689771,117
2019,New Kent County,White,0.8103609381689771,Race,0.14035078452476146,0.8103609381689771,117
2022,Rockingham County,Black,0.5351199329732245,Race,0.14034788847539026,0.6754678214486147,115
2022,Rockingham County,White,0.6754678214486147,Race,0.14034788847539026,0.6754678214486147,115
2014,Brunswick County,Disadvantaged,0.6012839847526757,Economic Status,0.14032925121837314,0.7416132359710489,132
2014,Brunswick County,Non Disadvantaged,0.7416132359710489,Economic Status,0.14032925121837314,0.7416132359710489,132
2006,Pittsylvania County,Disadvantaged,0.7435137618802682,Economic Status,0.1403197308052231,0.8838334926854913,70
2006,Pittsylvania County,Non Disadvantaged,0.8838334926854913,Economic Status,0.1403197308052231,0.8838334926854913,70
2023,Charlotte County,Disadvantaged,0.6882669501084617,Economic Status,0.14030071131794397,0.8285676614264057,99
2023,Charlotte County,Non Disadvantaged,0.8285676614264057,Economic Status,0.14030071131794397,0.8285676614264057,99
2015,Lunenburg County,English Learner,0.5638129781083001,English Learner Status,0.1402992067043174,0.7041121848126175,99
2015,Lunenburg County,Non English Learner,0.7041121848126175,English Learner Status,0.1402992067043174,0.7041121848126175,99
2012,Loudoun County,Black,0.8002113650096631,Race,0.14025433386681452,0.9404656988764776,26
2012,Loudoun County,White,0.9404656988764776,Race,0.14025433386681452,0.9404656988764776,26
2011,Washington County,English Learner,0.7540037433987207,English Learner Status,0.1401938781903418,0.8941976215890625,40
2011,Washington County,Non English Learner,0.8941976215890625,English Learner Status,0.1401938781903418,0.8941976215890625,40
2011,Bedford County,Disadvantaged,0.7707740876956419,Economic Status,0.1401852526749181,0.91095934037056,40
2011,Bedford County,Non Disadvantaged,0.91095934037056,Economic Status,0.1401852526749181,0.91095934037056,40
2018,Warren County,English Learner,0.586471861776907,English Learner Status,0.14016679947926036,0.7266386612561674,90
2018,Warren County,Non English Learner,0.7266386612561674,English Learner Status,0.14016679947926036,0.7266386612561674,90
2018,Middlesex County,English Learner,0.5896339684875473,English Learner Status,0.14016041850202976,0.7297943869895771,91
2018,Middlesex County,Non English Learner,0.7297943869895771,English Learner Status,0.14016041850202976,0.7297943869895771,91
2017,Franklin City,Disadvantaged,0.644203749540909,Economic Status,0.14009815534295922,0.7843019048838682,107
2017,Franklin City,Non Disadvantaged,0.7843019048838682,Economic Status,0.14009815534295922,0.7843019048838682,107
2022,Louisa County,English Learner,0.5955944645809994,English Learner Status,0.1400378438027945,0.7356323083837939,108
2022,Louisa County,Non English Learner,0.7356323083837939,English Learner Status,0.1400378438027945,0.7356323083837939,108
2022,Colonial Heights City,Black,0.5834100793140408,Race,0.14000999526320534,0.7234200745772461,116
2022,Colonial Heights City,White,0.7234200745772461,Race,0.14000999526320534,0.7234200745772461,116
2009,Giles County,Disadvantaged,0.7641381696984044,Economic Status,0.14000443295513376,0.9041426026535382,34
2009,Giles County,Non Disadvantaged,0.9041426026535382,Economic Status,0.14000443295513376,0.9041426026535382,34
2007,Buena Vista City,Black,0.678156675247592,Race,0.1399870360044051,0.8181437112519971,79
2007,Buena Vista City,White,0.8181437112519971,Race,0.1399870360044051,0.8181437112519971,79
2018,Colonial Heights City,Black,0.6689842348207793,Race,0.13998449313961858,0.8089687279603979,116
2018,Colonial Heights City,White,0.8089687279603979,Race,0.13998449313961858,0.8089687279603979,116
2007,Dickenson County,Disadvantaged,0.7410627231672906,Economic Status,0.13996999675480704,0.8810327199220976,81
2007,Dickenson County,Non Disadvantaged,0.8810327199220976,Economic Status,0.13996999675480704,0.8810327199220976,81
2011,Falls Church City,Black,0.8130474080671201,Race,0.13996325462353676,0.9530106626906568,28
2011,Falls Church City,White,0.9530106626906568,Race,0.13996325462353676,0.9530106626906568,28
2022,Cumberland County,Black,0.48214896775326926,Race,0.13995629682222804,0.6221052645754973,117
2022,Cumberland County,White,0.6221052645754973,Race,0.13995629682222804,0.6221052645754973,117
2025,Warren County,Disadvantaged,0.6063515724980676,Economic Status,0.13992326585513926,0.7462748383532068,94
2025,Warren County,Non Disadvantaged,0.7462748383532068,Economic Status,0.13992326585513926,0.7462748383532068,94
2024,Manassas Park City,Black,0.6149121399317404,Race,0.13991259103121356,0.754824730962954,112
2024,Manassas Park City,White,0.754824730962954,Race,0.13991259103121356,0.754824730962954,112
2025,Manassas Park City,Disadvantaged,0.47235706498984487,Economic Status,0.1399039774045706,0.6122610423944155,95
2025,Manassas Park City,Non Disadvantaged,0.6122610423944155,Economic Status,0.1399039774045706,0.6122610423944155,95
2021,Grayson County,Disadvantaged,0.6905687239818541,Economic Status,0.13988663388913625,0.8304553578709903,116
2021,Grayson County,Non Disadvantaged,0.8304553578709903,Economic Status,0.13988663388913625,0.8304553578709903,116
2008,Lee County,Black,0.762439286114317,Race,0.13982773787691583,0.9022670239912328,49
2008,Lee County,White,0.9022670239912328,Race,0.13982773787691583,0.9022670239912328,49
2009,Staunton City,Black,0.7432493493610739,Race,0.13980405883810143,0.8830534081991753,34
2009,Staunton City,White,0.8830534081991753,Race,0.13980405883810143,0.8830534081991753,34
2016,Manassas Park City,Black,0.6673150814076113,Race,0.13979214501106518,0.8071072264186765,119
2016,Manassas Park City,White,0.8071072264186765,Race,0.13979214501106518,0.8071072264186765,119
2019,Colonial Beach,English Learner,0.5724982470686385,English Learner Status,0.1397666475443582,0.7122648946129967,93
2019,Colonial Beach,Non English Learner,0.7122648946129967,English Learner Status,0.1397666475443582,0.7122648946129967,93
2018,Floyd County,Disadvantaged,0.6929887290899176,Economic Status,0.13975358331204213,0.8327423124019597,101
2018,Floyd County,Non Disadvantaged,0.8327423124019597,Economic Status,0.13975358331204213,0.8327423124019597,101
2016,Charlotte County,English Learner,0.5953104215208641,English Learner Status,0.13972811545539232,0.7350385369762564,90
2016,Charlotte County,Non English Learner,0.7350385369762564,English Learner Status,0.13972811545539232,0.7350385369762564,90
2017,Russell County,Disadvantaged,0.7829201459850212,Economic Status,0.13968403924657558,0.9226041852315968,108
2017,Russell County,Non Disadvantaged,0.9226041852315968,Economic Status,0.13968403924657558,0.9226041852315968,108
2023,Russell County,Disadvantaged,0.7101367582929191,Economic Status,0.13966248054661345,0.8497992388395326,100
2023,Russell County,Non Disadvantaged,0.8497992388395326,Economic Status,0.13966248054661345,0.8497992388395326,100
2013,Prince George County,Black,0.6995363072154902,Race,0.13964838312379035,0.8391846903392806,117
2013,Prince George County,White,0.8391846903392806,Race,0.13964838312379035,0.8391846903392806,117
2008,Craig County,Disadvantaged,0.7748771111437612,Economic Status,0.13959517412038913,0.9144722852641504,51
2008,Craig County,Non Disadvantaged,0.9144722852641504,Economic Status,0.13959517412038913,0.9144722852641504,51
2008,Scott County,Black,0.7767764907521365,Race,0.13958418315768628,0.9163606739098228,50
2008,Scott County,White,0.9163606739098228,Race,0.13958418315768628,0.9163606739098228,50
2006,Norton City,Disadvantaged,0.745999892854582,Economic Status,0.13957897113318896,0.885578863987771,71
2006,Norton City,Non Disadvantaged,0.885578863987771,Economic Status,0.13957897113318896,0.885578863987771,71
2013,Wise County,Disadvantaged,0.7075140869970925,Economic Status,0.13956007984487617,0.8470741668419687,129
2013,Wise County,Non Disadvantaged,0.8470741668419687,Economic Status,0.13956007984487617,0.8470741668419687,129
2007,Rockingham County,Disadvantaged,0.7605924903974147,Economic Status,0.13953620170931258,0.9001286921067273,82
2007,Rockingham County,Non Disadvantaged,0.9001286921067273,Economic Status,0.13953620170931258,0.9001286921067273,82
2019,Westmoreland County,Disadvantaged,0.6473659655911872,Economic Status,0.13952979824047518,0.7868957638316624,101
2019,Westmoreland County,Non Disadvantaged,0.7868957638316624,Economic Status,0.13952979824047518,0.7868957638316624,101
2022,Madison County,English Learner,0.42616898411014786,English Learner Status,0.13951579009168708,0.5656847742018349,109
2022,Madison County,Non English Learner,0.5656847742018349,English Learner Status,0.13951579009168708,0.5656847742018349,109
2007,Bristol City,Disadvantaged,0.7616913310605863,Economic Status,0.1394702518291473,0.9011615828897336,83
2007,Bristol City,Non Disadvantaged,0.9011615828897336,Economic Status,0.1394702518291473,0.9011615828897336,83
2006,Sussex County,Disadvantaged,0.6198060634522927,Economic Status,0.13946133529192184,0.7592673987442146,72
2006,Sussex County,Non Disadvantaged,0.7592673987442146,Economic Status,0.13946133529192184,0.7592673987442146,72
2006,Accomack County,Disadvantaged,0.76850897353397,Economic Status,0.13944603596665484,0.9079550095006248,73
2006,Accomack County,Non Disadvantaged,0.9079550095006248,Economic Status,0.13944603596665484,0.9079550095006248,73
2010,Buena Vista City,Disadvantaged,0.739202490684047,Economic Status,0.13943443779449638,0.8786369284785434,30
2010,Buena Vista City,Non Disadvantaged,0.8786369284785434,Economic Status,0.13943443779449638,0.8786369284785434,30
2007,Prince George County,English Learner,0.7109320468010722,English Learner Status,0.13940808627833046,0.8503401330794027,48
2007,Prince George County,Non English Learner,0.8503401330794027,English Learner Status,0.13940808627833046,0.8503401330794027,48
2011,Rockingham County,English Learner,0.7546501423247385,English Learner Status,0.13940660112347425,0.8940567434482127,41
2011,Rockingham County,Non English Learner,0.8940567434482127,English Learner Status,0.13940660112347425,0.8940567434482127,41
2008,Pittsylvania County,Disadvantaged,0.7734677150782783,Economic Status,0.1393958293299773,0.9128635444082556,52
2008,Pittsylvania County,Non Disadvantaged,0.9128635444082556,Economic Status,0.1393958293299773,0.9128635444082556,52
2006,New Kent County,Black,0.7334188194764051,Race,0.13939436965127505,0.8728131891276801,90
2006,New Kent County,White,0.8728131891276801,Race,0.13939436965127505,0.8728131891276801,90
2024,Petersburg City,Disadvantaged,0.3717753322002565,Economic Status,0.13938615885122696,0.5111614910514835,100
2024,Petersburg City,Non Disadvantaged,0.5111614910514835,Economic Status,0.13938615885122696,0.5111614910514835,100
2018,Russell County,Disadvantaged,0.7734691684184677,Economic Status,0.13933881548749916,0.9128079839059668,102
2018,Russell County,Non Disadvantaged,0.9128079839059668,Economic Status,0.13933881548749916,0.9128079839059668,102
2017,Prince George County,English Learner,0.7062073111761495,English Learner Status,0.13932815102152496,0.8455354621976745,83
2017,Prince George County,Non English Learner,0.8455354621976745,English Learner Status,0.13932815102152496,0.8455354621976745,83
2011,Essex County,Black,0.7564958606786217,Race,0.13932535877673857,0.8958212194553603,29
2011,Essex County,White,0.8958212194553603,Race,0.13932535877673857,0.8958212194553603,29
2023,Prince George County,English Learner,0.6089042574194548,English Learner Status,0.13930030142786265,0.7482045588473174,106
